shipment_id,Time,step_index,scenario_name,Front_Top,Front_Middle,Front_Bottom,Middle_Top,Middle_Middle,Middle_Bottom,Rear_Top,Rear_Middle,Rear_Bottom,sconf,coverage_time,ambient_temp,door_open,speed_kmh,cooling_state,true_core_temp,cooling_effectiveness,risk_level,y_next_60_R2,eta_to_R2_60
SYN_SHIP_012,2026-06-02 14:00:00,180,NORMAL,2.326,1.668,1.397,2.326,1.753,1.279,2.564,1.894,1.692,1.0,1.0,19.43,0,79.8,NORMAL,1.633,0.992,0.0,0.0,
SYN_SHIP_012,2026-06-02 14:10:00,181,NORMAL,2.214,1.509,1.438,2.238,1.63,1.547,2.626,1.847,1.836,1.0,1.0,19.64,0,82.9,NORMAL,1.621,0.983,0.0,0.0,
SYN_SHIP_012,2026-06-02 14:20:00,182,NORMAL,2.306,1.782,1.481,2.499,1.651,1.38,2.542,1.688,1.642,1.0,1.0,19.73,0,74.9,NORMAL,1.637,0.922,0.0,0.0,
SYN_SHIP_012,2026-06-02 14:30:00,183,NORMAL,2.239,1.591,1.361,2.34,1.566,1.311,2.5,1.733,1.487,1.0,1.0,20.24,0,76.3,NORMAL,1.631,0.985,0.0,0.0,
SYN_SHIP_012,2026-06-02 14:40:00,184,NORMAL,2.397,1.64,1.445,2.282,1.666,1.344,2.587,2.047,1.717,1.0,1.0,20.58,0,82.9,NORMAL,1.656,0.999,0.0,0.0,
SYN_SHIP_012,2026-06-02 14:50:00,185,NORMAL,2.161,1.653,1.246,2.485,1.67,1.477,2.576,1.934,1.786,1.0,1.0,20.08,0,67.7,NORMAL,1.693,0.925,0.0,0.0,
SYN_SHIP_012,2026-06-02 15:00:00,186,NORMAL,2.326,1.853,1.46,2.527,1.657,1.534,2.645,1.754,1.685,1.0,1.0,20.49,0,69.8,NORMAL,1.681,0.995,0.0,0.0,
SYN_SHIP_012,2026-06-02 15:10:00,187,NORMAL,2.11,1.766,1.476,2.409,1.685,1.524,2.543,1.771,1.779,1.0,1.0,20.66,0,83.8,NORMAL,1.686,0.984,0.0,0.0,
SYN_SHIP_012,2026-06-02 15:20:00,188,NORMAL,2.404,1.613,1.52,2.372,1.67,1.535,2.678,1.943,1.752,1.0,1.0,20.94,0,80.6,NORMAL,1.713,0.96,0.0,0.0,
SYN_SHIP_012,2026-06-02 15:30:00,189,NORMAL,2.348,1.645,1.427,2.533,1.644,1.528,2.638,1.945,1.837,1.0,1.0,20.61,0,81.7,NORMAL,1.716,0.952,0.0,0.0,
SYN_SHIP_012,2026-06-02 15:40:00,190,NORMAL,2.167,1.784,1.575,2.333,1.697,1.522,2.508,1.979,1.82,1.0,1.0,20.64,0,74.2,NORMAL,1.697,0.933,0.0,0.0,
SYN_SHIP_012,2026-06-02 15:50:00,191,NORMAL,2.309,1.596,1.363,2.362,1.793,1.588,2.592,1.864,1.753,1.0,1.0,21.75,0,75.7,NORMAL,1.702,0.955,0.0,0.0,
SYN_SHIP_012,2026-06-02 16:00:00,192,NORMAL,2.348,1.58,1.474,2.414,1.716,1.434,2.618,1.843,1.758,1.0,1.0,21.65,0,65.2,NORMAL,1.728,0.965,0.0,0.0,
SYN_SHIP_012,2026-06-02 16:10:00,193,NORMAL,2.303,1.83,1.636,2.39,1.83,1.612,2.661,1.956,1.787,1.0,1.0,21.51,0,69.4,NORMAL,1.745,0.993,0.0,0.0,
SYN_SHIP_012,2026-06-02 16:20:00,194,NORMAL,2.46,1.644,1.544,2.47,1.776,1.642,2.715,1.975,1.785,1.0,1.0,21.37,0,74.9,NORMAL,1.767,0.948,0.0,0.0,
SYN_SHIP_012,2026-06-02 16:30:00,195,NORMAL,2.233,1.7,1.444,2.604,1.66,1.535,2.774,2.09,1.702,1.0,1.0,21.49,0,84.5,NORMAL,1.713,0.947,0.0,0.0,
SYN_SHIP_012,2026-06-02 16:40:00,196,NORMAL,2.371,1.751,1.467,2.505,1.713,1.462,2.747,1.842,1.818,1.0,1.0,21.3,0,72.5,NORMAL,1.74,0.955,0.0,0.0,
SYN_SHIP_012,2026-06-02 16:50:00,197,NORMAL,2.26,1.6,1.363,2.658,1.757,1.573,2.539,1.905,1.714,1.0,1.0,21.93,0,74.6,NORMAL,1.73,0.984,0.0,0.0,
SYN_SHIP_012,2026-06-02 17:00:00,198,NORMAL,2.395,1.664,1.501,2.582,1.86,1.384,2.704,1.886,1.758,1.0,1.0,22.2,0,65.7,NORMAL,1.737,0.998,0.0,0.0,
SYN_SHIP_012,2026-06-02 17:10:00,199,NORMAL,2.248,1.674,1.506,2.358,1.694,1.565,2.736,1.8,1.858,1.0,1.0,22.13,0,72.9,NORMAL,1.718,0.987,0.0,0.0,
SYN_SHIP_012,2026-06-02 17:20:00,200,NORMAL,2.405,1.753,1.415,2.533,1.686,1.557,2.775,1.916,1.889,1.0,1.0,22.95,0,81.5,NORMAL,1.744,0.929,0.0,0.0,
SYN_SHIP_012,2026-06-02 17:30:00,201,NORMAL,2.392,1.698,1.361,2.608,1.833,1.448,2.733,1.992,1.796,1.0,1.0,22.84,0,82.8,NORMAL,1.772,0.933,0.0,0.0,
SYN_SHIP_012,2026-06-02 17:40:00,202,NORMAL,2.347,1.783,1.428,2.471,1.696,1.524,2.754,1.929,1.795,1.0,1.0,22.96,0,72.0,NORMAL,1.78,0.931,0.0,0.0,
SYN_SHIP_012,2026-06-02 17:50:00,203,NORMAL,2.606,1.72,1.355,2.574,1.904,1.582,2.758,1.956,1.822,1.0,1.0,23.44,0,84.0,NORMAL,1.801,0.958,0.0,0.0,
SYN_SHIP_012,2026-06-02 18:00:00,204,NORMAL,2.523,1.871,1.558,2.616,2.047,1.674,2.864,1.901,1.876,1.0,1.0,23.05,0,81.7,NORMAL,1.827,0.995,0.0,0.0,
SYN_SHIP_012,2026-06-02 18:10:00,205,NORMAL,2.517,1.871,1.682,2.673,1.895,1.721,2.726,2.063,1.974,1.0,1.0,23.15,0,67.9,NORMAL,1.839,0.934,0.0,0.0,
SYN_SHIP_012,2026-06-02 18:20:00,206,NORMAL,2.333,1.688,1.773,2.559,1.994,1.557,2.797,2.242,1.873,1.0,1.0,23.25,0,84.8,NORMAL,1.847,0.943,0.0,0.0,
SYN_SHIP_012,2026-06-02 18:30:00,207,NORMAL,2.435,1.874,1.688,2.546,1.964,1.698,2.857,2.288,1.884,1.0,1.0,23.67,0,76.9,NORMAL,1.855,0.995,0.0,0.0,
SYN_SHIP_012,2026-06-02 18:40:00,208,NORMAL,2.606,1.699,1.561,2.669,1.784,1.657,2.745,1.96,1.811,1.0,1.0,23.71,0,70.3,NORMAL,1.851,0.921,0.0,0.0,
SYN_SHIP_012,2026-06-02 18:50:00,209,NORMAL,2.541,1.851,1.613,2.753,1.82,1.598,2.749,2.016,1.877,1.0,1.0,23.73,0,65.1,NORMAL,1.838,0.94,0.0,0.0,
SYN_SHIP_012,2026-06-02 19:00:00,210,NORMAL,2.444,1.753,1.602,2.721,1.791,1.547,2.785,1.979,1.983,1.0,1.0,23.33,0,79.7,NORMAL,1.83,0.934,0.0,0.0,
SYN_SHIP_012,2026-06-02 19:10:00,211,NORMAL,2.488,1.608,1.616,2.692,1.804,1.559,2.702,2.059,1.812,1.0,1.0,23.82,0,75.9,NORMAL,1.814,0.991,0.0,0.0,
SYN_SHIP_012,2026-06-02 19:20:00,212,NORMAL,2.37,1.75,1.67,2.665,1.813,1.542,2.721,2.064,1.843,1.0,1.0,24.28,0,78.6,NORMAL,1.809,0.938,0.0,0.0,
SYN_SHIP_012,2026-06-02 19:30:00,213,NORMAL,2.591,1.868,1.544,2.674,1.983,1.495,2.78,1.945,1.961,1.0,1.0,24.24,0,84.4,NORMAL,1.824,0.949,0.0,0.0,
SYN_SHIP_012,2026-06-02 19:40:00,214,NORMAL,2.651,1.764,1.566,2.585,1.806,1.731,2.708,2.041,1.888,1.0,1.0,24.03,0,66.3,NORMAL,1.817,0.988,0.0,0.0,
SYN_SHIP_012,2026-06-02 19:50:00,215,NORMAL,2.569,1.748,1.558,2.567,1.702,1.549,2.844,1.928,1.858,1.0,1.0,24.59,0,74.1,NORMAL,1.784,0.953,0.0,0.0,
SYN_SHIP_012,2026-06-02 20:00:00,216,NORMAL,2.545,1.894,1.609,2.536,1.933,1.742,2.724,1.968,1.886,1.0,1.0,24.4,0,78.1,NORMAL,1.82,0.935,0.0,0.0,
SYN_SHIP_012,2026-06-02 20:10:00,217,NORMAL,2.495,1.788,1.591,2.606,1.826,1.605,2.916,1.936,1.948,1.0,1.0,24.72,0,80.4,NORMAL,1.822,0.996,0.0,0.0,
SYN_SHIP_012,2026-06-02 20:20:00,218,NORMAL,2.494,1.732,1.602,2.552,1.82,1.665,2.8,2.119,1.877,1.0,1.0,24.32,0,75.3,NORMAL,1.836,0.947,0.0,0.0,
SYN_SHIP_012,2026-06-02 20:30:00,219,NORMAL,2.518,1.835,1.712,2.529,1.856,1.639,2.908,2.005,1.943,1.0,1.0,23.58,0,83.0,NORMAL,1.868,0.987,0.0,0.0,
SYN_SHIP_012,2026-06-02 20:40:00,220,NORMAL,2.553,1.779,1.674,2.72,1.838,1.587,2.819,2.016,2.043,1.0,1.0,24.38,0,83.2,NORMAL,1.858,0.998,0.0,0.0,
SYN_SHIP_012,2026-06-02 20:50:00,221,NORMAL,2.53,1.731,1.665,2.707,1.88,1.497,2.942,2.096,1.972,1.0,1.0,23.72,0,80.6,NORMAL,1.858,0.96,0.0,0.0,
SYN_SHIP_012,2026-06-02 21:00:00,222,NORMAL,2.461,1.775,1.638,2.732,1.913,1.604,2.789,2.029,2.035,1.0,1.0,23.93,0,73.5,NORMAL,1.861,0.995,0.0,0.0,
SYN_SHIP_012,2026-06-02 21:10:00,223,NORMAL,2.714,1.73,1.569,2.641,1.889,1.604,2.751,1.881,1.824,1.0,1.0,24.34,0,80.5,NORMAL,1.879,0.967,0.0,0.0,
SYN_SHIP_012,2026-06-02 21:20:00,224,NORMAL,2.699,1.817,1.624,2.714,1.796,1.656,2.872,2.118,1.917,1.0,1.0,25.45,0,84.9,NORMAL,1.883,0.933,0.0,0.0,
SYN_SHIP_012,2026-06-02 21:30:00,225,NORMAL,2.664,1.884,1.681,2.679,1.854,1.643,3.028,2.149,1.983,1.0,1.0,24.63,0,84.4,NORMAL,1.908,0.974,0.0,0.0,
SYN_SHIP_012,2026-06-02 21:40:00,226,NORMAL,2.662,1.78,1.6,2.745,1.886,1.732,2.898,2.222,2.133,1.0,1.0,24.37,0,84.5,NORMAL,1.933,0.996,0.0,0.0,
SYN_SHIP_012,2026-06-02 21:50:00,227,NORMAL,2.712,1.867,1.507,2.665,1.81,1.774,2.896,1.996,2.038,1.0,1.0,24.04,0,65.9,NORMAL,1.901,0.938,0.0,0.0,
SYN_SHIP_012,2026-06-02 22:00:00,228,NORMAL,2.76,1.725,1.503,2.691,1.856,1.655,2.845,1.989,1.79,1.0,1.0,25.04,0,82.3,NORMAL,1.875,0.94,0.0,0.0,
SYN_SHIP_012,2026-06-02 22:10:00,229,NORMAL,2.642,1.803,1.658,2.688,2.0,1.734,2.957,2.058,1.997,1.0,1.0,24.8,0,84.7,NORMAL,1.898,0.97,0.0,0.0,
SYN_SHIP_012,2026-06-02 22:20:00,230,NORMAL,2.659,1.953,1.659,2.748,1.921,1.801,2.802,2.106,1.975,1.0,1.0,24.7,0,84.5,NORMAL,1.931,0.989,0.0,0.0,
SYN_SHIP_012,2026-06-02 22:30:00,231,NORMAL,2.727,1.836,1.602,2.656,1.93,1.725,2.886,2.022,2.06,1.0,1.0,24.51,0,66.1,NORMAL,1.917,0.97,0.0,0.0,
SYN_SHIP_012,2026-06-02 22:40:00,232,NORMAL,2.445,1.792,1.72,2.778,1.932,1.681,2.895,2.171,1.886,1.0,1.0,23.63,0,73.3,NORMAL,1.893,0.933,0.0,0.0,
SYN_SHIP_012,2026-06-02 22:50:00,233,NORMAL,2.626,1.806,1.641,2.626,1.862,1.672,2.903,2.036,1.935,1.0,1.0,23.92,0,78.0,NORMAL,1.863,0.958,0.0,0.0,
SYN_SHIP_012,2026-06-02 23:00:00,234,NORMAL,2.534,1.899,1.672,2.554,1.83,1.655,2.841,1.997,1.977,1.0,1.0,24.14,0,76.0,NORMAL,1.867,0.933,0.0,0.0,
SYN_SHIP_012,2026-06-02 23:10:00,235,NORMAL,2.487,1.896,1.5,2.584,1.97,1.677,2.805,2.061,1.914,1.0,1.0,23.64,0,80.4,NORMAL,1.866,0.98,0.0,0.0,
SYN_SHIP_012,2026-06-02 23:20:00,236,NORMAL,2.744,1.96,1.661,2.683,1.939,1.646,2.776,2.04,1.883,1.0,1.0,24.67,0,73.7,NORMAL,1.887,0.946,0.0,0.0,
SYN_SHIP_012,2026-06-02 23:30:00,237,NORMAL,2.663,1.92,1.535,2.552,1.857,1.741,2.955,2.163,1.89,1.0,1.0,23.69,0,75.6,NORMAL,1.886,0.989,0.0,0.0,
SYN_SHIP_012,2026-06-02 23:40:00,238,NORMAL,2.654,1.801,1.621,2.626,1.999,1.704,2.921,1.957,1.93,1.0,1.0,24.4,0,76.6,NORMAL,1.891,0.952,0.0,0.0,
SYN_SHIP_012,2026-06-02 23:50:00,239,NORMAL,2.585,1.809,1.671,2.684,1.831,1.647,2.881,1.94,1.97,1.0,1.0,23.68,0,68.3,NORMAL,1.868,0.926,0.0,0.0,
SYN_SHIP_012,2026-06-03 00:00:00,240,NORMAL,2.484,1.697,1.613,2.689,1.861,1.612,2.768,2.084,1.748,1.0,1.0,24.29,0,71.8,NORMAL,1.852,0.996,0.0,0.0,
SYN_SHIP_012,2026-06-03 00:10:00,241,NORMAL,2.554,1.903,1.473,2.53,1.918,1.782,2.808,2.044,1.973,1.0,1.0,24.05,0,74.6,NORMAL,1.84,0.973,0.0,0.0,
SYN_SHIP_012,2026-06-03 00:20:00,242,NORMAL,2.46,1.785,1.588,2.681,1.99,1.632,2.846,2.015,1.792,1.0,1.0,23.99,0,68.8,NORMAL,1.841,0.958,0.0,0.0,
SYN_SHIP_012,2026-06-03 00:30:00,243,NORMAL,2.371,1.758,1.746,2.708,1.816,1.607,2.661,1.939,1.902,1.0,1.0,23.75,0,79.3,NORMAL,1.828,0.972,0.0,0.0,
SYN_SHIP_012,2026-06-03 00:40:00,244,NORMAL,2.57,1.649,1.56,2.581,1.819,1.681,2.698,1.963,1.791,1.0,1.0,24.38,0,65.2,NORMAL,1.804,0.939,0.0,0.0,
SYN_SHIP_012,2026-06-03 00:50:00,245,NORMAL,2.401,1.834,1.606,2.559,1.785,1.589,2.816,2.126,1.903,1.0,1.0,23.3,0,72.4,NORMAL,1.816,0.968,0.0,0.0,
SYN_SHIP_012,2026-06-03 01:00:00,246,NORMAL,2.603,1.683,1.639,2.709,1.853,1.63,2.686,1.943,1.924,1.0,1.0,23.75,0,79.6,NORMAL,1.824,0.983,0.0,0.0,
SYN_SHIP_012,2026-06-03 01:10:00,247,NORMAL,2.475,1.705,1.49,2.627,1.784,1.462,2.801,2.08,2.099,1.0,1.0,22.87,0,76.4,NORMAL,1.821,0.973,0.0,0.0,
SYN_SHIP_012,2026-06-03 01:20:00,248,NORMAL,2.458,1.662,1.651,2.536,1.793,1.655,2.737,2.114,1.81,1.0,1.0,23.25,0,73.5,NORMAL,1.811,0.958,0.0,0.0,
SYN_SHIP_012,2026-06-03 01:30:00,249,NORMAL,2.388,1.642,1.561,2.709,1.752,1.46,2.851,2.123,1.982,1.0,1.0,23.17,0,80.2,NORMAL,1.785,0.941,0.0,0.0,
SYN_SHIP_012,2026-06-03 01:40:00,250,NORMAL,2.565,1.734,1.592,2.648,1.861,1.55,2.691,2.084,1.885,1.0,1.0,23.63,0,79.1,NORMAL,1.806,0.97,0.0,0.0,
SYN_SHIP_012,2026-06-03 01:50:00,251,NORMAL,2.499,1.808,1.648,2.685,1.768,1.582,2.825,2.066,1.924,1.0,1.0,23.35,0,65.9,NORMAL,1.833,0.991,0.0,0.0,
SYN_SHIP_012,2026-06-03 02:00:00,252,NORMAL,2.397,1.82,1.707,2.704,1.84,1.598,2.844,2.089,1.787,1.0,1.0,22.07,0,80.9,NORMAL,1.837,0.944,0.0,0.0,
SYN_SHIP_012,2026-06-03 02:10:00,253,NORMAL,2.448,1.93,1.579,2.601,1.881,1.569,2.579,1.863,1.963,1.0,1.0,23.37,0,67.8,NORMAL,1.815,0.968,0.0,0.0,
SYN_SHIP_012,2026-06-03 02:20:00,254,NORMAL,2.5,1.793,1.43,2.726,1.787,1.644,2.877,1.96,1.895,1.0,1.0,22.95,0,79.5,NORMAL,1.822,0.946,0.0,0.0,
SYN_SHIP_012,2026-06-03 02:30:00,255,NORMAL,2.304,1.654,1.534,2.571,1.828,1.658,2.769,2.045,1.974,1.0,1.0,22.47,0,65.0,NORMAL,1.822,0.937,0.0,0.0,
SYN_SHIP_012,2026-06-03 02:40:00,256,NORMAL,2.452,1.71,1.535,2.565,1.868,1.637,2.783,1.943,1.879,1.0,1.0,21.74,0,68.2,NORMAL,1.805,0.946,0.0,0.0,
SYN_SHIP_012,2026-06-03 02:50:00,257,NORMAL,2.449,1.787,1.638,2.534,1.735,1.591,2.765,2.059,1.917,1.0,1.0,22.0,0,69.0,NORMAL,1.797,0.996,0.0,0.0,
SYN_SHIP_012,2026-06-03 03:00:00,258,NORMAL,2.541,1.593,1.582,2.524,1.913,1.465,2.722,2.023,1.871,1.0,1.0,22.32,0,75.2,NORMAL,1.8,0.957,0.0,0.0,
SYN_SHIP_012,2026-06-03 03:10:00,259,NORMAL,2.499,1.682,1.618,2.373,1.671,1.673,2.597,1.853,1.868,1.0,1.0,21.99,0,67.8,NORMAL,1.787,0.936,0.0,0.0,
SYN_SHIP_012,2026-06-03 03:20:00,260,NORMAL,2.383,1.671,1.47,2.442,1.662,1.504,2.6,1.913,1.742,1.0,1.0,21.93,0,84.9,NORMAL,1.759,0.957,0.0,0.0,
SYN_SHIP_012,2026-06-03 03:30:00,261,NORMAL,2.428,1.652,1.527,2.623,1.719,1.545,2.709,1.879,1.831,1.0,1.0,21.07,0,74.5,NORMAL,1.745,0.993,0.0,0.0,
SYN_SHIP_012,2026-06-03 03:40:00,262,NORMAL,2.311,1.56,1.437,2.464,1.573,1.525,2.687,2.053,1.719,1.0,1.0,21.49,0,65.6,NORMAL,1.706,0.984,0.0,0.0,
SYN_SHIP_012,2026-06-03 03:50:00,263,NORMAL,2.4,1.636,1.493,2.388,1.694,1.612,2.676,1.896,1.74,1.0,1.0,20.58,0,67.5,NORMAL,1.701,0.997,0.0,0.0,
SYN_SHIP_012,2026-06-03 04:00:00,264,NORMAL,2.288,1.701,1.512,2.526,1.684,1.422,2.519,1.937,1.691,1.0,1.0,21.12,0,73.9,NORMAL,1.702,0.936,0.0,0.0,
SYN_SHIP_012,2026-06-03 04:10:00,265,NORMAL,2.257,1.622,1.337,2.417,1.807,1.523,2.578,1.96,1.713,1.0,1.0,20.91,0,76.4,NORMAL,1.718,0.944,0.0,0.0,
SYN_SHIP_012,2026-06-03 04:20:00,266,NORMAL,2.403,1.587,1.588,2.498,1.753,1.543,2.599,1.955,1.636,1.0,1.0,20.6,0,76.1,NORMAL,1.693,0.964,0.0,0.0,
SYN_SHIP_012,2026-06-03 04:30:00,267,NORMAL,2.315,1.671,1.438,2.449,1.715,1.495,2.607,1.835,1.937,1.0,1.0,20.6,0,66.6,NORMAL,1.685,0.981,0.0,0.0,
SYN_SHIP_012,2026-06-03 04:40:00,268,NORMAL,2.358,1.674,1.493,2.419,1.534,1.415,2.533,1.916,1.702,1.0,1.0,20.57,0,84.5,NORMAL,1.665,0.953,0.0,0.0,
SYN_SHIP_012,2026-06-03 04:50:00,269,NORMAL,2.253,1.69,1.35,2.456,1.69,1.403,2.488,1.711,1.715,1.0,1.0,20.63,0,74.1,NORMAL,1.649,0.993,0.0,0.0,
SYN_SHIP_012,2026-06-03 05:00:00,270,NORMAL,2.19,1.516,1.296,2.501,1.625,1.452,2.618,1.859,1.821,1.0,1.0,20.86,0,79.4,NORMAL,1.668,0.988,0.0,0.0,
SYN_SHIP_012,2026-06-03 05:10:00,271,NORMAL,2.3,1.565,1.539,2.373,1.63,1.539,2.59,1.846,1.761,1.0,1.0,19.9,0,73.2,NORMAL,1.687,0.925,0.0,0.0,
SYN_SHIP_012,2026-06-03 05:20:00,272,NORMAL,2.346,1.724,1.478,2.336,1.848,1.628,2.721,1.86,1.781,1.0,1.0,19.55,0,79.0,NORMAL,1.701,0.959,0.0,0.0,
SYN_SHIP_012,2026-06-03 05:30:00,273,NORMAL,2.341,1.794,1.419,2.351,1.787,1.503,2.504,1.85,1.51,1.0,1.0,19.23,0,73.7,NORMAL,1.688,0.983,0.0,0.0,
SYN_SHIP_012,2026-06-03 05:40:00,274,NORMAL,2.13,1.609,1.481,2.436,1.801,1.474,2.404,2.028,1.615,1.0,1.0,19.3,0,80.8,NORMAL,1.657,0.936,0.0,0.0,
SYN_SHIP_012,2026-06-03 05:50:00,275,NORMAL,2.124,1.632,1.27,2.381,1.59,1.522,2.616,1.799,1.764,1.0,1.0,18.8,0,67.6,NORMAL,1.638,0.958,0.0,0.0,
SYN_SHIP_012,2026-06-03 06:00:00,276,NORMAL,2.101,1.604,1.356,2.234,1.462,1.468,2.666,1.885,1.728,1.0,1.0,18.63,0,80.0,NORMAL,1.648,0.981,0.0,0.0,
SYN_SHIP_012,2026-06-03 06:10:00,277,NORMAL,2.275,1.616,1.474,2.303,1.755,1.459,2.706,1.891,1.722,1.0,1.0,19.31,0,70.6,NORMAL,1.647,0.95,0.0,0.0,
SYN_SHIP_012,2026-06-03 06:20:00,278,NORMAL,2.303,1.647,1.357,2.316,1.729,1.399,2.424,1.901,1.665,1.0,1.0,19.35,0,78.0,NORMAL,1.65,0.973,0.0,0.0,
SYN_SHIP_012,2026-06-03 06:30:00,279,NORMAL,2.279,1.607,1.321,2.447,1.684,1.581,2.331,1.794,1.749,1.0,1.0,19.26,0,65.4,NORMAL,1.631,0.968,0.0,0.0,
SYN_SHIP_012,2026-06-03 06:40:00,280,NORMAL,2.231,1.613,1.184,2.353,1.719,1.32,2.576,1.884,1.667,1.0,1.0,18.61,0,75.5,NORMAL,1.643,0.943,0.0,0.0,
SYN_SHIP_012,2026-06-03 06:50:00,281,NORMAL,2.261,1.705,1.344,2.362,1.678,1.489,2.613,1.791,1.718,1.0,1.0,18.22,0,83.9,NORMAL,1.649,0.965,0.0,0.0,
SYN_SHIP_012,2026-06-03 07:00:00,282,NORMAL,2.254,1.495,1.356,2.274,1.655,1.308,2.316,1.726,1.55,1.0,1.0,17.83,0,82.5,NORMAL,1.619,0.975,0.0,,
SYN_SHIP_012,2026-06-03 07:10:00,283,NORMAL,2.35,1.578,1.436,2.315,1.666,1.33,2.571,1.883,1.738,1.0,1.0,18.89,0,81.3,NORMAL,1.632,0.968,0.0,,
SYN_SHIP_012,2026-06-03 07:20:00,284,NORMAL,2.186,1.616,1.143,2.281,1.497,1.518,2.592,1.926,1.662,1.0,1.0,18.85,0,82.3,NORMAL,1.604,0.963,0.0,,
SYN_SHIP_012,2026-06-03 07:30:00,285,NORMAL,2.193,1.577,1.389,2.316,1.635,1.431,2.323,1.909,1.696,1.0,1.0,17.46,0,76.3,NORMAL,1.621,0.974,0.0,,
SYN_SHIP_012,2026-06-03 07:40:00,286,NORMAL,2.215,1.623,1.403,2.229,1.546,1.353,2.33,1.816,1.699,1.0,1.0,17.72,0,70.6,NORMAL,1.607,0.98,0.0,,
SYN_SHIP_012,2026-06-03 07:50:00,287,NORMAL,2.144,1.496,1.388,2.161,1.705,1.612,2.407,1.698,1.526,1.0,1.0,18.5,0,65.7,NORMAL,1.585,0.969,0.0,,
SYN_SHIP_013,2026-06-01 08:00:00,0,NORMAL,2.536,1.937,1.702,2.511,1.913,1.598,2.896,2.168,1.955,1.0,1.0,19.78,0,72.9,NORMAL,1.939,0.942,0.0,0.0,
SYN_SHIP_013,2026-06-01 08:10:00,1,NORMAL,2.395,1.654,1.558,2.674,1.82,1.665,2.798,2.136,1.844,1.0,1.0,19.84,0,78.9,NORMAL,1.872,0.934,0.0,0.0,
SYN_SHIP_013,2026-06-01 08:20:00,2,NORMAL,2.379,1.71,1.618,2.392,1.823,1.665,2.784,1.98,1.855,1.0,1.0,19.4,0,71.3,NORMAL,1.822,0.997,0.0,0.0,
SYN_SHIP_013,2026-06-01 08:30:00,3,NORMAL,2.313,1.777,1.58,2.377,1.803,1.612,2.635,1.976,1.779,1.0,1.0,19.69,0,72.5,NORMAL,1.75,0.971,0.0,0.0,
SYN_SHIP_013,2026-06-01 08:40:00,4,NORMAL,2.277,1.85,1.497,2.32,1.803,1.623,2.868,1.842,1.939,1.0,1.0,19.43,0,75.5,NORMAL,1.71,0.944,0.0,0.0,
SYN_SHIP_013,2026-06-01 08:50:00,5,NORMAL,2.275,1.651,1.569,2.367,1.643,1.39,2.612,1.977,1.856,1.0,1.0,19.87,0,80.0,NORMAL,1.688,0.937,0.0,0.0,
SYN_SHIP_013,2026-06-01 09:00:00,6,NORMAL,2.544,1.636,1.35,2.177,1.72,1.511,2.456,1.812,1.741,1.0,1.0,19.83,0,75.6,NORMAL,1.662,0.951,0.0,0.0,
SYN_SHIP_013,2026-06-01 09:10:00,7,NORMAL,2.136,1.705,1.494,2.28,1.762,1.613,2.664,1.833,1.806,1.0,1.0,20.0,0,84.7,NORMAL,1.681,0.987,0.0,0.0,
SYN_SHIP_013,2026-06-01 09:20:00,8,NORMAL,2.203,1.656,1.307,2.359,1.768,1.424,2.627,2.0,1.654,1.0,1.0,19.66,0,70.0,NORMAL,1.662,0.969,0.0,0.0,
SYN_SHIP_013,2026-06-01 09:30:00,9,NORMAL,2.154,1.412,1.415,2.352,1.659,1.439,2.559,1.894,1.807,1.0,1.0,19.65,0,65.2,NORMAL,1.654,0.946,0.0,0.0,
SYN_SHIP_013,2026-06-01 09:40:00,10,NORMAL,2.218,1.632,1.407,2.359,1.655,1.552,2.577,1.869,1.766,1.0,1.0,19.02,0,83.1,NORMAL,1.665,0.954,0.0,0.0,
SYN_SHIP_013,2026-06-01 09:50:00,11,NORMAL,2.253,1.591,1.576,2.483,1.566,1.491,2.381,1.81,1.664,1.0,1.0,19.18,0,65.0,NORMAL,1.643,0.929,0.0,0.0,
SYN_SHIP_013,2026-06-01 10:00:00,12,NORMAL,2.27,1.678,1.563,2.27,1.759,1.582,2.578,1.916,1.666,1.0,1.0,19.26,0,74.2,NORMAL,1.648,0.933,0.0,0.0,
SYN_SHIP_013,2026-06-01 10:10:00,13,NORMAL,2.342,1.547,1.493,2.42,1.498,1.535,2.478,1.693,1.539,1.0,1.0,19.54,0,80.6,NORMAL,1.645,0.967,0.0,0.0,
SYN_SHIP_013,2026-06-01 10:20:00,14,NORMAL,2.314,1.658,1.478,2.244,1.62,1.435,2.577,1.78,1.716,1.0,1.0,19.39,0,70.2,NORMAL,1.625,0.95,0.0,0.0,
SYN_SHIP_013,2026-06-01 10:30:00,15,NORMAL,2.205,1.6,1.462,2.429,1.554,1.403,2.553,1.872,1.633,1.0,1.0,19.39,0,80.0,NORMAL,1.621,0.939,0.0,0.0,
SYN_SHIP_013,2026-06-01 10:40:00,16,NORMAL,2.186,1.576,1.473,2.4,1.61,1.557,2.464,1.789,1.607,1.0,1.0,20.36,0,83.5,NORMAL,1.61,0.992,0.0,0.0,
SYN_SHIP_013,2026-06-01 10:50:00,17,NORMAL,2.365,1.644,1.36,2.374,1.645,1.489,2.477,1.863,1.724,1.0,1.0,18.64,0,81.1,NORMAL,1.65,0.993,0.0,0.0,
SYN_SHIP_013,2026-06-01 11:00:00,18,NORMAL,2.206,1.6,1.483,2.258,1.711,1.461,2.731,1.749,1.676,1.0,1.0,20.03,0,75.1,NORMAL,1.653,0.948,0.0,0.0,
